company,period,account_code,account_name,category,amount
zetasoftware,2023-02,4160,Marketplace Revenue,Revenue,141153.4849813104
zetasoftware,2023-02,4170,Usage-based Overage Revenue,Revenue,124845.50121131139
zetasoftware,2023-02,4180,Usage-based Overage Revenue - Other,Revenue,59144.55566864536
zetasoftware,2023-02,4190,Usage-based Overage Revenue - Other - Other,Revenue,28595.971161121975
zetasoftware,2023-02,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,13675.934377243055
zetasoftware,2023-02,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,7160.650911170617
zetasoftware,2023-02,5100,Cloud Infrastructure,COGS,-221458.0454282113
zetasoftware,2023-02,5110,Customer Support Payroll,COGS,-188725.55042012822
zetasoftware,2023-02,5120,Third-Party Support Tools,COGS,-46508.392086749045
zetasoftware,2023-02,5130,Payment Processing Fees,COGS,-57269.52726738258
zetasoftware,2023-02,5140,Customer Onboarding Services,COGS,-74274.72791264803
zetasoftware,2023-02,5150,Implementation Contractors,COGS,-57381.969464450536
zetasoftware,2023-02,5160,Implementation Contractors - Other,COGS,-27576.33007541756
zetasoftware,2023-02,5170,Implementation Contractors - Other - Other,COGS,-15371.429732888231
zetasoftware,2023-02,5180,Implementation Contractors - Other - Other - Other,COGS,-7010.667818707212
zetasoftware,2023-02,5190,Implementation Contractors - Other - Other - Other - Other,COGS,-3523.532647258117
zetasoftware,2023-02,5200,Implementation Contractors - Other - Other - Other - Other - Other,COGS,-1573.3703284713424
zetasoftware,2023-02,5210,Implementation Contractors - Other - Other - Other - Other - Other - Other,COGS,-876.0572438445973
zetasoftware,2023-02,5220,Implementation Contractors - Other - Other - Other - Other - Other - Other - Other,COGS,-629.1216547694702
zetasoftware,2023-02,6100,Sales Salaries,Operating Expense,-171771.57999938863
zetasoftware,2023-02,6110,Sales Commissions,Operating Expense,-122253.40753716585
zetasoftware,2023-02,6120,Marketing Programs,Operating Expense,-113190.71903061494
zetasoftware,2023-02,6130,Digital Advertising,Operating Expense,-84030.66848491333
zetasoftware,2023-02,6140,Partner Marketing Funds,Operating Expense,-57316.9038711306
zetasoftware,2023-02,6200,Engineering Salaries,Operating Expense,-229620.11526775014
zetasoftware,2023-02,6210,Product Management,Operating Expense,-71173.40502798329
zetasoftware,2023-02,6220,QA & Testing,Operating Expense,-51378.624317216
zetasoftware,2023-02,6230,Developer Tools & Licenses,Operating Expense,-36977.7932707558
zetasoftware,2023-02,6300,General & Administrative Salaries,Operating Expense,-183399.53773845144
zetasoftware,2023-02,6310,Rent & Facilities,Operating Expense,-94274.72817521986
zetasoftware,2023-02,6320,IT & Corporate Systems,Operating Expense,-69446.9425212955
zetasoftware,2023-02,6330,Professional Fees,Operating Expense,-57528.71978044751
zetasoftware,2023-02,6340,Travel & Entertainment,Operating Expense,-35717.15096387262
zetasoftware,2023-02,6350,Recruiting & HR,Operating Expense,-77571.84146224498
zetasoftware,2023-03,4100,Subscription Revenue - SMB,Revenue,700575.7717389619
zetasoftware,2023-03,4110,Subscription Revenue - Mid-Market,Revenue,778855.2277211826
zetasoftware,2023-03,4120,Subscription Revenue - Enterprise,Revenue,777581.6988429198
zetasoftware,2023-03,4130,Implementation Services,Revenue,230246.22800771112
zetasoftware,2023-03,4140,Training & Certification,Revenue,156809.1734604827
zetasoftware,2023-03,4150,Professional Services - Time & Materials,Revenue,146969.8079976861
zetasoftware,2023-03,4160,Marketplace Revenue,Revenue,117569.53629505917
zetasoftware,2023-03,4170,Usage-based Overage Revenue,Revenue,126473.14234834653
zetasoftware,2023-03,4180,Usage-based Overage Revenue - Other,Revenue,60164.41148429928
zetasoftware,2023-03,4190,Usage-based Overage Revenue - Other - Other,Revenue,29491.849264089746
zetasoftware,2023-03,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,13069.628049126884
zetasoftware,2023-03,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,6691.91023352951
zetasoftware,2023-03,5100,Cloud Infrastructure,COGS,-219965.17379996929
zetasoftware,2023-03,5110,Customer Support Payroll,COGS,-184652.91187429093
zetasoftware,2023-03,5120,Third-Party Support Tools,COGS,-43283.19612947961
zetasoftware,2023-03,5130,Payment Processing Fees,COGS,-53659.89014494609
zetasoftware,2023-03,5140,Customer Onboarding Services,COGS,-66946.4968305043
zetasoftware,2023-03,5150,Implementation Contractors,COGS,-53128.28583319889
zetasoftware,2023-03,5160,Implementation Contractors - Other,COGS,-27828.409272335073
zetasoftware,2023-03,5170,Implementation Contractors - Other - Other,COGS,-13231.703804821998
zetasoftware,2023-03,5180,Implementation Contractors - Other - Other - Other,COGS,-6578.531574208885
zetasoftware,2023-03,5190,Implementation Contractors - Other - Other - Other - Other,COGS,-3447.0853019716615
zetasoftware,2023-03,5200,Implementation Contractors - Other - Other - Other - Other - Other,COGS,-1853.0988826595674
zetasoftware,2023-03,5210,Implementation Contractors - Other - Other - Other - Other - Other - Other,COGS,-893.5587160334468
zetasoftware,2023-03,5220,Implementation Contractors - Other - Other - Other - Other - Other - Other - Other,COGS,-614.3854499410045
zetasoftware,2023-03,6100,Sales Salaries,Operating Expense,-186770.16184073477
zetasoftware,2023-03,6110,Sales Commissions,Operating Expense,-133087.86842297905
zetasoftware,2023-03,6120,Marketing Programs,Operating Expense,-110404.53081580842
zetasoftware,2023-03,6130,Digital Advertising,Operating Expense,-90611.68300457126
zetasoftware,2023-03,6140,Partner Marketing Funds,Operating Expense,-57556.70488125011
zetasoftware,2023-03,6200,Engineering Salaries,Operating Expense,-237823.5728018152
zetasoftware,2023-03,6210,Product Management,Operating Expense,-69612.12725567397
zetasoftware,2023-03,6220,QA & Testing,Operating Expense,-59513.65354127928
zetasoftware,2023-03,6230,Developer Tools & Licenses,Operating Expense,-33545.42336086332
zetasoftware,2023-03,6300,General & Administrative Salaries,Operating Expense,-179165.6147280127
zetasoftware,2023-03,6310,Rent & Facilities,Operating Expense,-94855.89689428166
zetasoftware,2023-03,6320,IT & Corporate Systems,Operating Expense,-70424.19586245425
zetasoftware,2023-03,6330,Professional Fees,Operating Expense,-55575.24016263583
zetasoftware,2023-03,6340,Travel & Entertainment,Operating Expense,-36211.77220638389
zetasoftware,2023-03,6350,Recruiting & HR,Operating Expense,-76999.57745274242
zetasoftware,2023-04,4100,Subscription Revenue - SMB,Revenue,641768.6200307452
zetasoftware,2023-04,4110,Subscription Revenue - Mid-Market,Revenue,872884.6785209611
zetasoftware,2023-04,4120,Subscription Revenue - Enterprise,Revenue,713038.972934998
zetasoftware,2023-04,4130,Implementation Services,Revenue,244312.77581907337
zetasoftware,2023-04,4140,Training & Certification,Revenue,155046.4538084943
zetasoftware,2023-04,4150,Professional Services - Time & Materials,Revenue,150304.7269486508
zetasoftware,2023-04,4160,Marketplace Revenue,Revenue,112231.983794296
zetasoftware,2023-04,4170,Usage-based Overage Revenue,Revenue,109975.54874280078
zetasoftware,2023-04,4180,Usage-based Overage Revenue - Other,Revenue,59415.91865046511
zetasoftware,2023-04,4190,Usage-based Overage Revenue - Other - Other,Revenue,29236.08737637914
zetasoftware,2023-04,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,14808.722630328326
zetasoftware,2023-04,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,7366.230549133751
zetasoftware,2023-04,5100,Cloud Infrastructure,COGS,-239329.8940794754
zetasoftware,2023-04,5110,Customer Support Payroll,COGS,-158282.65410823998
zetasoftware,2023-04,5120,Third-Party Support Tools,COGS,-38172.38419809577
zetasoftware,2023-04,5130,Payment Processing Fees,COGS,-55407.28850671448
zetasoftware,2023-04,5140,Customer Onboarding Services,COGS,-71301.00764604498
zetasoftware,2023-04,5150,Implementation Contractors,COGS,-55362.84532777195
zetasoftware,2023-04,5160,Implementation Contractors - Other,COGS,-28046.33109405949
zetasoftware,2023-04,5170,Implementation Contractors - Other - Other,COGS,-14500.205006882527
zetasoftware,2023-04,5180,Implementation Contractors - Other - Other - Other,COGS,-6299.278747937085
zetasoftware,2023-04,5190,Implementation Contractors - Other - Other - Other - Other,COGS,-3311.527317279898
zetasoftware,2023-04,5200,Implementation Contractors - Other - Other - Other - Other - Other,COGS,-1739.6857333957319
zetasoftware,2023-04,5210,Implementation Contractors - Other - Other - Other - Other - Other - Other,COGS,-884.392321578586
zetasoftware,2023-04,5220,Implementation Contractors - Other - Other - Other - Other - Other - Other - Other,COGS,-605.572623411707
zetasoftware,2023-04,6100,Sales Salaries,Operating Expense,-155963.12891764636
zetasoftware,2023-04,6110,Sales Commissions,Operating Expense,-103899.34687364429
zetasoftware,2023-04,6120,Marketing Programs,Operating Expense,-85333.92444363961
zetasoftware,2023-04,6130,Digital Advertising,Operating Expense,-72325.2764852182
zetasoftware,2023-04,6140,Partner Marketing Funds,Operating Expense,-43331.72670894523
zetasoftware,2023-04,6200,Engineering Salaries,Operating Expense,-199844.93627936058
zetasoftware,2023-04,6210,Product Management,Operating Expense,-60305.198211337505
zetasoftware,2023-04,6220,QA & Testing,Operating Expense,-41699.70219624725
zetasoftware,2023-04,6230,Developer Tools & Licenses,Operating Expense,-29121.21707330644
zetasoftware,2023-04,6300,General & Administrative Salaries,Operating Expense,-139843.30378719053
zetasoftware,2023-04,6310,Rent & Facilities,Operating Expense,-75733.77024061183
zetasoftware,2023-04,6320,IT & Corporate Systems,Operating Expense,-61232.973634871196
zetasoftware,2023-04,6330,Professional Fees,Operating Expense,-45510.05660462638
zetasoftware,2023-04,6340,Travel & Entertainment,Operating Expense,-32191.004504928285
zetasoftware,2023-04,6350,Recruiting & HR,Operating Expense,-60242.8168959962
zetasoftware,2023-05,4100,Subscription Revenue - SMB,Revenue,685823.8333627003
zetasoftware,2023-05,4110,Subscription Revenue - Mid-Market,Revenue,845981.8798136141
zetasoftware,2023-05,4120,Subscription Revenue - Enterprise,Revenue,797593.1072038786
zetasoftware,2023-05,4130,Implementation Services,Revenue,236055.88533230714
zetasoftware,2023-05,4140,Training & Certification,Revenue,167487.8369028437
zetasoftware,2023-05,4150,Professional Services - Time & Materials,Revenue,163164.54555932037
zetasoftware,2023-05,4160,Marketplace Revenue,Revenue,118348.49859067482
zetasoftware,2023-05,4170,Usage-based Overage Revenue,Revenue,128457.04446476583
zetasoftware,2023-05,4180,Usage-based Overage Revenue - Other,Revenue,72295.44178337218
zetasoftware,2023-05,4190,Usage-based Overage Revenue - Other - Other,Revenue,33811.180378413985
zetasoftware,2023-05,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,15296.00819031993
zetasoftware,2023-05,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,8264.2225386418
zetasoftware,2023-05,5100,Cloud Infrastructure,COGS,-227428.30985017473
zetasoftware,2023-05,5110,Customer Support Payroll,COGS,-182379.28228334914
zetasoftware,2023-05,5120,Third-Party Support Tools,COGS,-48786.45923082077
zetasoftware,2023-05,5130,Payment Processing Fees,COGS,-64673.223085747486
zetasoftware,2023-05,5140,Customer Onboarding Services,COGS,-87320.52559326688
zetasoftware,2023-05,5150,Implementation Contractors,COGS,-65533.9889571242
zetasoftware,2023-05,5160,Implementation Contractors - Other,Operating Expense,-32247.079913401998
zetasoftware,2023-05,5170,Implementation Contractors - Other - Other,COGS,-14464.560293672912
zetasoftware,2023-05,5180,Implementation Contractors - Other - Other - Other,COGS,-7843.188224175121
zetasoftware,2023-05,5190,Implementation Contractors - Other - Other - Other - Other,COGS,-4124.097372042159
zetasoftware,2023-05,5200,Implementation Contractors - Other - Other - Other - Other - Other,COGS,-2010.3820264440149
zetasoftware,2023-05,5210,Implementation Contractors - Other - Other - Other - Other - Other - Other,COGS,-992.3486235239089
zetasoftware,2023-05,5220,Implementation Contractors - Other - Other - Other - Other - Other - Other - Other,COGS,-699.302769654247
zetasoftware,2023-05,6100,Sales Salaries,Operating Expense,-221695.45712002544
zetasoftware,2023-05,6110,Sales Commissions,Operating Expense,-137787.44613199803
zetasoftware,2023-05,6120,Marketing Programs,Operating Expense,-138533.57308543942
zetasoftware,2023-05,6130,Digital Advertising,Operating Expense,-108539.08143957912
zetasoftware,2023-05,6140,Partner Marketing Funds,Operating Expense,-67802.19105333954
zetasoftware,2023-05,6200,Engineering Salaries,Operating Expense,-251056.2668147757
zetasoftware,2023-05,6210,Product Management,Operating Expense,-94565.19487062859
zetasoftware,2023-05,6220,QA & Testing,Operating Expense,-61698.96141602463
zetasoftware,2023-05,6230,Developer Tools & Licenses,Operating Expense,-49204.26351601632
zetasoftware,2023-05,6300,General & Administrative Salaries,Operating Expense,-217272.9737145448
zetasoftware,2023-05,6310,Rent & Facilities,Operating Expense,-101912.0548394119
zetasoftware,2023-05,6320,IT & Corporate Systems,Operating Expense,-90880.74727034186
zetasoftware,2023-05,6330,Professional Fees,Operating Expense,-62154.73884308998
zetasoftware,2023-05,6340,Travel & Entertainment,Operating Expense,-42261.18427842324
zetasoftware,2023-05,6350,Recruiting & HR,Operating Expense,-84620.91719577374
zetasoftware,2023-06,4100,Subscription Revenue - SMB,Revenue,710587.6177256837
zetasoftware,2023-06,4110,Subscription Revenue - Mid-Market,Revenue,876554.9551670419
zetasoftware,2023-06,4120,Subscription Revenue - Enterprise,Revenue,806275.9993139801
zetasoftware,2023-06,4130,Implementation Services,Revenue,255842.45192822113
zetasoftware,2023-06,4140,Training & Certification,Revenue,168732.06042410975
zetasoftware,2023-06,4150,Professional Services - Time & Materials,Revenue,158801.68119317453
zetasoftware,2023-06,4160,Marketplace Revenue,Revenue,129624.6408170552
zetasoftware,2023-06,4170,Usage-based Overage Revenue,Revenue,130148.38514670823
zetasoftware,2023-06,4180,Usage-based Overage Revenue - Other,Revenue,68906.60373687369
zetasoftware,2023-06,4190,Usage-based Overage Revenue - Other - Other,Revenue,31999.19081014201
zetasoftware,2023-06,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,17316.576779590974
zetasoftware,2023-06,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,7803.435011027038
zetasoftware,2023-06,5100,Cloud Infrastructure,COGS,-244872.22727557513
zetasoftware,2023-06,5110,Customer Support Payroll,COGS,-186644.43899403734
zetasoftware,2023-06,5120,Third-Party Support Tools,COGS,-51018.21447627504
zetasoftware,2023-06,5130,Payment Processing Fees,COGS,-59585.71614675723
zetasoftware,2023-06,5140,Customer Onboarding Services,COGS,-79869.81086823557
zetasoftware,2023-06,5150,Implementation Contractors,COGS,-58226.21601359567
zetasoftware,2023-06,5160,Implementation Contractors - Other,COGS,-31224.46841654371
zetasoftware,2023-06,5170,Implementation Contractors - Other - Other,COGS,-15991.226458667732
zetasoftware,2023-06,5180,Implementation Contractors - Other - Other - Other,COGS,-7953.7075078989255
zetasoftware,2023-06,5190,Implementation Contractors - Other - Other - Other - Other,COGS,-3855.048762247926
zetasoftware,2023-06,5200,Implementation Contractors - Other - Other - Other - Other - Other,COGS,-1877.403567362036
zetasoftware,2023-06,5210,Implementation Contractors - Other - Other - Other - Other - Other - Other,COGS,-957.2366250629976
zetasoftware,2023-06,5220,Implementation Contractors - Other - Other - Other - Other - Other - Other - Other,COGS,-690.320523377139
zetasoftware,2023-06,6100,Sales Salaries,Operating Expense,-228509.05987141642
zetasoftware,2023-06,6110,Sales Commissions,Operating Expense,-159413.29009328922
zetasoftware,2023-06,6120,Marketing Programs,Operating Expense,-147172.81365988296
zetasoftware,2023-06,6130,Digital Advertising,Operating Expense,-113053.04108345507
zetasoftware,2023-06,6140,Partner Marketing Funds,Operating Expense,-68918.93029108031
zetasoftware,2023-06,6200,Engineering Salaries,Operating Expense,-294404.6332649982
zetasoftware,2023-06,6210,Product Management,Operating Expense,-88788.94174995404
zetasoftware,2023-06,6220,QA & Testing,Operating Expense,-68896.16198534926
zetasoftware,2023-06,6230,Developer Tools & Licenses,Operating Expense,-44182.516190825045
zetasoftware,2023-06,6300,General & Administrative Salaries,Operating Expense,-202501.80785132354
zetasoftware,2023-06,6310,Rent & Facilities,Operating Expense,-119369.41607161127
zetasoftware,2023-06,6320,IT & Corporate Systems,Operating Expense,-88073.03506379876
zetasoftware,2023-06,6330,Professional Fees,Operating Expense,-69008.77513142147
zetasoftware,2023-06,6340,Travel & Entertainment,Operating Expense,-39532.38977417077
zetasoftware,2023-06,6350,Recruiting & HR,Operating Expense,-89427.05832173732
zetasoftware,2023-07,4100,Subscription Revenue - SMB,Revenue,683840.8037293643
zetasoftware,2023-07,4110,Subscription Revenue - Mid-Market,Revenue,810893.2339688606
zetasoftware,2023-07,4120,Subscription Revenue - Enterprise,Revenue,776847.0364829942
zetasoftware,2023-07,4130,Implementation Services,Revenue,236057.67137402788
zetasoftware,2023-07,4140,Training & Certification,Revenue,163970.31831373338
zetasoftware,2023-07,4150,Professional Services - Time & Materials,Revenue,147749.61673671007
zetasoftware,2023-07,4160,Marketplace Revenue,Revenue,129992.29438223747
zetasoftware,2023-07,4170,Usage-based Overage Revenue,Revenue,118798.64704217779
zetasoftware,2023-07,4180,Usage-based Overage Revenue - Other,Revenue,60069.74591667522
zetasoftware,2023-07,4190,Usage-based Overage Revenue - Other - Other,Revenue,30984.262023669915
zetasoftware,2023-07,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,14836.690925018687
zetasoftware,2023-07,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,7406.93868405026
zetasoftware,2023-07,5100,Cloud Infrastructure,COGS,-218885.1361358191
zetasoftware,2023-07,5110,Customer Support Payroll,COGS,-185663.73117285475
zetasoftware,2023-07,5120,Third-Party Support Tools,COGS,-45686.519732368266
zetasoftware,2023-07,5130,Payment Processing Fees,COGS,-58895.71188641994
zetasoftware,2023-07,5140,Customer Onboarding Services,COGS,-77050.22125689492
zetasoftware,2023-07,5150,Implementation Contractors,COGS,-60352.69362851712
zetasoftware,2023-07,5160,Implementation Contractors - Other,COGS,-30912.60540583746
zetasoftware,2023-07,5170,Implementation Contractors - Other - Other,COGS,-15107.937715585664
zetasoftware,2023-07,5180,Implementation Contractors - Other - Other - Other,COGS,-7265.921216315092
zetasoftware,2023-07,5190,Implementation Contractors - Other - Other - Other - Other,COGS,-3447.22601050288
zetasoftware,2023-07,5200,Implementation Contractors - Other - Other - Other - Other - Other,COGS,-1654.1979117356932
zetasoftware,2023-07,5210,Implementation Contractors - Other - Other - Other - Other - Other - Other,COGS,-914.8534259403691
zetasoftware,2023-07,5220,Implementation Contractors - Other - Other - Other - Other - Other - Other - Other,COGS,-652.6792332646294
zetasoftware,2023-07,6100,Sales Salaries,Operating Expense,-154686.90223516204
zetasoftware,2023-07,6110,Sales Commissions,Operating Expense,-117041.03702646817
zetasoftware,2023-07,6120,Marketing Programs,Operating Expense,-88339.66842561799
zetasoftware,2023-07,6130,Digital Advertising,Operating Expense,-73098.29765329893
zetasoftware,2023-07,6140,Partner Marketing Funds,Operating Expense,-48365.93081180964
zetasoftware,2023-07,6200,Engineering Salaries,Operating Expense,-174622.38740167016
zetasoftware,2023-07,6210,Product Management,Operating Expense,-63690.6697722498
zetasoftware,2023-07,6220,QA & Testing,Operating Expense,-50314.85891846072
zetasoftware,2023-07,6230,Developer Tools & Licenses,Operating Expense,-29885.578325726772
zetasoftware,2023-07,6300,General & Administrative Salaries,Operating Expense,-133277.49829760028
zetasoftware,2023-07,6310,Rent & Facilities,Operating Expense,-80426.64599585044
zetasoftware,2023-07,6320,IT & Corporate Systems,Operating Expense,-58839.13398989333
zetasoftware,2023-07,6330,Professional Fees,Operating Expense,-48773.456722783
zetasoftware,2023-07,6340,Travel & Entertainment,Operating Expense,-29546.80242863615
zetasoftware,2023-07,6350,Recruiting & HR,Operating Expense,-68023.60786928477
zetasoftware,2023-08,4100,Subscription Revenue - SMB,Revenue,776808.7190001189
zetasoftware,2023-08,4110,Subscription Revenue - Mid-Market,Revenue,929121.1023489184
zetasoftware,2023-08,4120,Subscription Revenue - Enterprise,Revenue,744345.714376758
zetasoftware,2023-08,4130,Implementation Services,Revenue,244561.4660802088
zetasoftware,2023-08,4140,Training & Certification,Revenue,157082.83273931168
zetasoftware,2023-08,4150,Professional Services - Time & Materials,Revenue,157127.22471001625
zetasoftware,2023-08,4160,Marketplace Revenue,Revenue,132281.564847617
zetasoftware,2023-08,4170,Usage-based Overage Revenue,Revenue,134507.60317482837
zetasoftware,2023-08,4180,Usage-based Overage Revenue - Other,Revenue,67250.28921115541
zetasoftware,2023-08,4190,Usage-based Overage Revenue - Other - Other,Revenue,31598.55908610881
zetasoftware,2023-08,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,17170.535883437653
zetasoftware,2023-08,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,8711.340196043768
zetasoftware,2023-08,5100,Cloud Infrastructure,COGS,-234754.5288042413
zetasoftware,2023-08,5110,Customer Support Payroll,COGS,-180457.91363828792
zetasoftware,2023-08,5120,Third-Party Support Tools,COGS,-47807.73651300855
zetasoftware,2023-08,5130,Payment Processing Fees,COGS,-67765.98268124694
zetasoftware,2023-08,5140,Customer Onboarding Services,COGS,-77232.16981745826
zetasoftware,2023-08,5150,Implementation Contractors,COGS,-59551.40521973259
zetasoftware,2023-08,5160,Implementation Contractors - Other,COGS,-30668.029160756607
zetasoftware,2023-08,5170,Implementation Contractors - Other - Other,COGS,-15704.21095291816
zetasoftware,2023-08,5180,Implementation Contractors - Other - Other - Other,COGS,-6886.059757344524
zetasoftware,2023-08,5190,Implementation Contractors - Other - Other - Other - Other,COGS,-4072.115999112171
zetasoftware,2023-08,5200,Implementation Contractors - Other - Other - Other - Other - Other,COGS,-2034.7587471135596
zetasoftware,2023-08,5210,Implementation Contractors - Other - Other - Other - Other - Other - Other,COGS,-935.3343092879361
zetasoftware,2023-08,5220,Implementation Contractors - Other - Other - Other - Other - Other - Other - Other,COGS,-679.5602638693771
zetasoftware,2023-08,6100,Sales Salaries,Operating Expense,-181071.26083133504
zetasoftware,2023-08,6110,Sales Commissions,Operating Expense,-126431.89616255139
zetasoftware,2023-08,6120,Marketing Programs,Operating Expense,-108437.25878418556
zetasoftware,2023-08,6130,Digital Advertising,Operating Expense,-90241.39268024893
zetasoftware,2023-08,6140,Partner Marketing Funds,Operating Expense,-51123.632621200464
zetasoftware,2023-08,6200,Engineering Salaries,Operating Expense,-220437.3767548606
zetasoftware,2023-08,6210,Product Management,Operating Expense,-65020.15611272469
zetasoftware,2023-08,6220,QA & Testing,Operating Expense,-49702.21301052459
zetasoftware,2023-08,6230,Developer Tools & Licenses,Operating Expense,-33589.410791175615
zetasoftware,2023-08,6300,General & Administrative Salaries,Operating Expense,-154041.62986141298
zetasoftware,2023-08,6310,Rent & Facilities,Operating Expense,-92116.190294301
zetasoftware,2023-08,6320,IT & Corporate Systems,Operating Expense,-61065.928134207985
zetasoftware,2023-08,6330,Professional Fees,Operating Expense,-54621.365220756365
zetasoftware,2023-08,6340,Travel & Entertainment,Operating Expense,-32393.548858610917
zetasoftware,2023-08,6350,Recruiting & HR,Operating Expense,-67882.97862264587
zetasoftware,2023-09,4100,Subscription Revenue - SMB,Revenue,733214.0322287584
zetasoftware,2023-09,4110,Subscription Revenue - Mid-Market,Revenue,848636.3603896473
zetasoftware,2023-09,4120,Subscription Revenue - Enterprise,Revenue,767013.309757999
zetasoftware,2023-09,4130,Implementation Services,Revenue,255880.62614312058
zetasoftware,2023-09,4140,Training & Certification,Revenue,158350.88623306196
zetasoftware,2023-09,4150,Professional Services - Time & Materials,Revenue,149284.56688308783
zetasoftware,2023-09,4160,Marketplace Revenue,Revenue,125452.70617360334
zetasoftware,2023-09,4170,Usage-based Overage Revenue,Revenue,121955.99250241333
zetasoftware,2023-09,4180,Usage-based Overage Revenue - Other,Revenue,60897.49858322887
zetasoftware,2023-09,4190,Usage-based Overage Revenue - Other - Other,Revenue,29403.54432178315
zetasoftware,2023-09,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,13694.910289777756
zetasoftware,2023-09,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,8137.587281425889
zetasoftware,2023-09,5100,Cloud Infrastructure,COGS,-232831.88388343737
zetasoftware,2023-09,5110,Customer Support Payroll,COGS,-170085.8339727043
zetasoftware,2023-09,5120,Third-Party Support Tools,COGS,-47218.557381627266
zetasoftware,2023-09,5130,Payment Processing Fees,COGS,-62322.49665118359
zetasoftware,2023-09,5140,Customer Onboarding Services,COGS,-81180.35611187232
zetasoftware,2023-09,5150,Implementation Contractors,COGS,-55993.66319637144
zetasoftware,2023-09,5160,Implementation Contractors - Other,COGS,-28230.739153138198
zetasoftware,2023-09,5170,Implementation Contractors - Other - Other,COGS,-14250.249302796676
zetasoftware,2023-09,5180,Implementation Contractors - Other - Other - Other,COGS,-7641.213356497552
zetasoftware,2023-09,5190,Implementation Contractors - Other - Other - Other - Other,COGS,-3750.622344349886
zetasoftware,2023-09,5200,Implementation Contractors - Other - Other - Other - Other - Other,COGS,-2086.965782877932
zetasoftware,2023-09,5210,Implementation Contractors - Other - Other - Other - Other - Other - Other,COGS,-840.5957527083867
zetasoftware,2023-09,5220,Implementation Contractors - Other - Other - Other - Other - Other - Other - Other,COGS,-651.1827849144394
zetasoftware,2023-09,6100,Sales Salaries,Operating Expense,-185576.94692800828
zetasoftware,2023-09,6110,Sales Commissions,Operating Expense,-148049.35208513634
zetasoftware,2023-09,6120,Marketing Programs,Operating Expense,-129796.71448740772
zetasoftware,2023-09,6130,Digital Advertising,Operating Expense,-110090.38019234981
zetasoftware,2023-09,6140,Partner Marketing Funds,Operating Expense,-62192.456112892316
zetasoftware,2023-09,6200,Engineering Salaries,Operating Expense,-241442.8720772439
zetasoftware,2023-09,6210,Product Management,Operating Expense,-81942.94783023368
zetasoftware,2023-09,6220,QA & Testing,Operating Expense,-62957.26614984484
zetasoftware,2023-09,6230,Developer Tools & Licenses,Operating Expense,-39010.17295842186
zetasoftware,2023-09,6300,General & Administrative Salaries,Operating Expense,-182386.22560533968
zetasoftware,2023-09,6310,Rent & Facilities,Operating Expense,-96129.39665651148
zetasoftware,2023-09,6320,IT & Corporate Systems,Operating Expense,-79632.27931589453
zetasoftware,2023-09,6330,Professional Fees,Operating Expense,-64422.6285285941
zetasoftware,2023-09,6340,Travel & Entertainment,Operating Expense,-42471.33166590543
zetasoftware,2023-09,6350,Recruiting & HR,Operating Expense,-76418.14088401014
zetasoftware,2023-10,4100,Subscription Revenue - SMB,Revenue,744319.5167112763
zetasoftware,2023-10,4110,Subscription Revenue - Mid-Market,Revenue,934568.7940901814
zetasoftware,2023-10,4120,Subscription Revenue - Enterprise,Revenue,775448.6871774435
zetasoftware,2023-10,4130,Implementation Services,Revenue,268127.24067502917
zetasoftware,2023-10,4140,Training & Certification,Revenue,162856.22999017924
zetasoftware,2023-10,4150,Professional Services - Time & Materials,Revenue,162177.1762934866
zetasoftware,2023-10,4160,Marketplace Revenue,Revenue,124219.48697886005
zetasoftware,2023-10,4170,Usage-based Overage Revenue,Revenue,147361.1977100369
zetasoftware,2023-10,4180,Usage-based Overage Revenue - Other,Revenue,71305.16633589569
zetasoftware,2023-10,4190,Usage-based Overage Revenue - Other - Other,Revenue,34310.75180924222
zetasoftware,2023-10,4200,Usage-based Overage Revenue - Other - Other - Other,Revenue,16803.649635749847
zetasoftware,2023-10,4210,Usage-based Overage Revenue - Other - Other - Other - Other,Revenue,8460.402231844173
zetasoftware,2023-10,5100,Cloud Infrastructure,COGS,-241594.00407755363
zetasoftware,2023-10,5110,Customer Support Payroll,COGS,-189686.3866806967
zetasoftware,2023-10,5120,Third-Party Support Tools,COGS,-52074.90315926468
zetasoftware,2023-10,5130,Payment Processing Fees,COGS,-63787.50831843892
zetasoftware,2023-10,5140,Customer Onboarding Services,COGS,-87583.52174746267
zetasoftware,2023-10,5150,Implementation Contractors,COGS,-59262.36318701007
